"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"b_tc",-0.203814168071268,0.00209072872683856,-97.4847503910562,0,0.0543812718209843,-3.74787424505621,0.000178339624159252
"b_sr",0.294465371535347,0.00597088764143678,49.316850227061,0,0.0446755330338395,6.59119995977002,4.36286562432997e-11
"b_sr2",-0.00599976390813752,0.000168569839608334,-35.5921552875518,0,0.00210197704255087,-2.85434321435618,0.00431259126490491
"b_es",0.169660877600748,0.00346842651426426,48.9158057415949,0,0.0557656830792469,3.04238858438528,0.00234708687318275
"b_2nd_sr",0.0191390233120473,0.00312362585781895,6.12718173789579,8.94492924174983e-10,0.0106094182612374,1.80396538629961,0.0712367333818575
"b_3rd_sr",0.0197480106505024,0.00335370505751905,5.88841603892003,3.89914545095849e-09,0.0140954071121831,1.40102449637184,0.161206747939405
"b_4th_sr",0.0196525225568266,0.00339653671647994,5.78604743516324,7.20618720251309e-09,0.0119935436788513,1.6385918193203,0.101298297212775
"b_pr_nat",-0.00369233680278832,0.0369393440663017,-0.0999567506169306,0.920378661425754,0.283781713457539,-0.0130111865130478,0.989618868069662
"b_pr_prov",-0.308187700070508,0.0164453369041603,-18.7401268740529,0,0.103711751500942,-2.97157935923691,0.00296272293660738
