"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"b_tc",-0.177748863462916,0.00253135321883691,-70.2189098464052,0,0.0395503412433048,-4.49424348501686,6.98177069113903e-06
"b_sr",0.283157036665498,0.00753788118020134,37.5645396758476,0,0.0303849301223481,9.31899581553543,0
"b_sr2",-0.00597141556534273,0.000228049500376392,-26.184734259391,0,0.00157976233598334,-3.77994552049234,0.000156862677505698
"b_es",0.163726919146217,0.00482543137059821,33.9300067852627,0,0.0473328770807608,3.45905276087192,0.000542078706997629
"b_2nd_sr",0.031217921674572,0.00443569506691068,7.03788723157524,1.95177207729103e-12,0.0104687775185337,2.98200259001632,0.00286369576203671
"b_3rd_sr",0.0304259541798773,0.004775009010071,6.37191555360538,1.86681781144671e-10,0.0127300210595128,2.39009456760802,0.0168440350275807
"b_4th_sr",0.0332446510200235,0.00487786326717579,6.81541265080841,9.3993701710815e-12,0.00977855598720972,3.39975054225872,0.000674473565354106
"b_pr_nat",-0.11906481615501,0.0504911119399155,-2.35813416620132,0.0183670533838891,0.239172538371718,-0.497819762108144,0.618611085630757
"b_pr_prov",-0.16640428659862,0.0219659899123941,-7.57554233896501,3.574918139293e-14,0.090273202583009,-1.84334090114512,0.0652792529174446
