"","Estimate","Std.err.","t-ratio(0)","p(2-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"b_tc",-0.171869664190014,0.0329760733972349,-5.21195055941455,1.86865355855659e-07,0.0198751726990188,-8.64745513373567,0
"b_sr",0.197510819833888,0.0155516035355881,12.7003507633092,0,0.00517293067845487,38.1816096350403,0
