"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_tc",-0.225585113738229,NA,NA,NA,NA
"b_sr",0.296340942288102,NA,NA,NA,NA
"sigma_sr",0.154169050641369,NA,NA,NA,NA
