"","Estimate","Std.err.","t-ratio(0)","p(2-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"b_tc",-0.0303314263235474,0.000254385369709012,-119.234161768985,0,0.00670588225330488,-4.52310750141775,6.09382693705918e-06
"b_nrsr",0.0297121006245206,0.000505698740827011,58.7545473732641,0,0.00394719456985217,7.52739701545378,5.17363929475323e-14
"b_nrsr2",-5.58834954995107e-05,1.50468159107355e-06,-37.1397482570644,0,1.85897687868018e-05,-3.00614257984674,0.00264584902617382
"b_es",0.16754416870301,0.00318800583033973,52.5545364781079,0,0.0533865201157873,3.13832346329433,0.00169917253903562
