"","Estimate","Std.err.","t-ratio(0)","p(2-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"b_tc",-0.20343595159513,0.0395861336747946,-5.13907100062825,2.76100068585805e-07,0.023641951668043,-8.60487130891634,0
"b_sr",0.195709188640721,0.0155940263093045,12.550266669997,0,0.00487936131278861,40.1095914188143,0
