"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_tc",-0.230259503599297,0.00561556825690165,-41.0037761211972,0.0541362312903034,-4.25333456192286
"b_sr",0.240940622379962,0.0092704502535024,25.9901747802307,0.038320288889027,6.28754712882541
"sigma_sr",0.113778179450018,0.0104693507549411,10.8677397589645,0.0711898240263703,1.59823655987507
