"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_tc",-0.235771308023435,0.00801232680620529,-29.4260723165758,0.0537761792434358,-4.38430753802976
"b_sr",3.54894771240607,0.161976399449356,21.9102765864091,0.572670533697158,6.19718931493486
"sigma_sr",1.74798068464836,0.165299899147505,10.5746022451505,0.79008918160021,2.21238402620332
