"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_tc",-0.263402655855383,0.0183410731762136,-14.3613546123892,0.0731674671242867,-3.59999691403765
"b_sr",0.198762298851662,0.00999693348173867,19.8823268369986,0.0120608102271652,16.4800121308583
"sigma_sr",0.0424263570796482,0.0141741427823081,2.99322207566613,0.0202162278755927,2.0986287521457
