"","Estimate","Std.err.","t-ratio(0)","p(2-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"b_tc",-0.0231036526958499,0.000210252141484116,-109.885457207557,0,0.00564086240775855,-4.09576604174438,4.20774705010007e-05
"b_sr",0.0189014295138611,8.71342522264726e-05,216.923070215075,0,0.000975559901282176,19.3749553348995,0
